,Date,Headline,Positive,Negative,Neutral
177,2016-11-01,Patterson Shares Rally As One Analyst Suggests Partnership With Amazon,0.9510422348976135,0.30100104212760925,0.13567237555980682
178,2016-11-10,"Big Tech Leading Markets Lower Since Opening Bell: Facebook Down 7%, Netflix 6%, Amazon 5.2%, Alphabet, QUALCOMM, Adobe 4%, Yahoo 3.5%, Microsoft 3.2%, Apple 3%",0.007234279997646809,0.9687278866767883,0.024037733674049377
179,2016-11-17,Chowdhry: Cisco Is Just Another Victim Of Amazon's Superclouds,0.815836489200592,0.7314411997795105,0.25228777527809143
180,2016-11-18,Fiat Chrysler Has Said Its Teaming Up with Amazon to Sell Autos Online in Italy,0.77899169921875,0.006806984078139067,0.21420131623744965
181,2016-11-21,"Baird Out Positive On Patterson Dental, After Speaking With Industry Resources Over The Weekend, Expects Partnership With Amazon Announced Tomorrow",0.925172746181488,0.011464642360806465,0.06336257606744766
182,2016-11-23,"Holiday Pilot Strike: UPS, FedEx, DHL and Amazon In Play",0.029619358479976654,0.5360790491104126,0.43430158495903015
183,2016-11-30,Qualcomm to Support Amazon Web Services' Greengrass,0.6182180643081665,0.007132617756724358,0.374649316072464
184,2016-12-01,"BroadSoft Shares Have Pared 1% Opening Gain, Now Down 3+%; William Blair Analyst Earlier Suggested Co. Could Be Taken Over by Amazon; Price Action Today Shows Investor Skepticism of Report",0.010892672464251518,0.9654930233955383,0.023614296689629555
185,2016-12-09,Amazon Go Stores Facing False Job Killing Charges?,0.011242604814469814,0.9031434655189514,0.08561386168003082
186,2016-12-14,"FedEx Shares Down 1.3%, UPS Down 1.9%; Amazon Earlier Announced First Amazon Drone Delivery",0.8099238276481628,0.968675971031189,0.1833564192056656
187,2016-12-15,Battleground India: Netflix And Amazon Vying For Market Share,0.793038547039032,0.018941093236207962,0.18802034854888916
188,2016-12-16,Some Question Whether Netflix Can Compete With Amazon Prime's Low Price,0.7118755578994751,0.021999036893248558,0.2661253809928894
189,2016-12-27,Amazon Has Found Several Ways To Compete With Netflix,0.7030831575393677,0.008598587475717068,0.28831830620765686
190,2016-12-29,Mark Cuban: Amazon Is The Best Startup In The World,0.7075082063674927,0.007912392728030682,0.2845793664455414
191,2017-02-02,"CLSA Out Positive On Salesforce, Calls It Top Pick On Canadian Launch Of Cloud Services On Amazon's AWS",0.8818514943122864,0.011695079505443573,0.10645344108343124
192,2017-02-03,"The Market In 5 Minutes: Amazon Lower, Payrolls Higher",0.8423985242843628,0.6080418825149536,0.1508120447397232
193,2017-02-06,"Bernstein Says Dollar General Could Be Takeover Candidate For Amazon, Believes Company Would Help Amazon Solve 'Final Mile' With National Footprint and Logistic Fit",0.7709439992904663,0.006970832124352455,0.2220851629972458
194,2017-02-07,"Pacific Crest Out Positive On NVIDIA Data Center Sales, Says Should Be Lifted Higher From Amazon and Google Orders",0.9471968412399292,0.026287727057933807,0.026515385136008263
195,2017-02-08,"Solid Execution, Amazon-Proof Business Keeps O'Reilly's Earnings Engine Running Smooth",0.9015334248542786,0.009091949090361595,0.08937467634677887
196,2017-02-09,CyberArk Reports Support for Amazon Inspector for Enhanced Cloud Security,0.7334017753601074,0.007165867835283279,0.259432315826416
197,2017-02-10,"Bernstein Calls Dollar General 'Our Strategic Winner,' Attractive Takeover Target For Amazon",0.8475889563560486,0.007266985718160868,0.14514409005641937
198,2017-02-17,"Will Kroger Get Dragged Into The Amazon, Wal-Mart E-Commerce Conflict?",0.02291254699230194,0.6253708600997925,0.3517165780067444
199,2017-02-27,A Sign Of Things To Come? Amazon And Netflix Win Oscar Gold,0.5754720568656921,0.022223832085728645,0.40230414271354675
200,2017-03-03,Amazon's AWS Outage Will Shed 2% Revenue: Here Is The Math Behind The Number,0.016549548134207726,0.7465672492980957,0.23688316345214844
201,2017-03-11,Yet Another Sign Of Amazon's Dominance Over Retail,0.7858467102050781,0.011138243600726128,0.20301507413387299
202,2017-03-29,Amazon Connect Could Mean Big Trouble For Twilio,0.010882701724767685,0.9512931704521179,0.03782408684492111
203,2017-03-30,Should Wal-Mart Investors Be Concerned That Amazon Invited Food Execs To Its Seattle Office?,0.03618509694933891,0.6444904804229736,0.31932440400123596
204,2017-04-05,Plug Power Wins $70M Contract with Amazon,0.8899792432785034,0.9251685738563538,0.09887915104627609
205,2017-04-10,"Needham Cites Amazon's 'Established Dominance,' Upgrades To Buy With $1,100 Price Target",0.7938374280929565,0.0235581211745739,0.28800615668296814
206,2017-04-13,An Acquisition Of Whole Foods By Amazon Would Give It The Physical Presence It Has Wanted For Years,0.816815972328186,0.006472014356404543,0.17671194672584534
207,2017-04-17,Amazon Is Gaining In The Online Food Delivery Space,0.8409721255302429,0.007517519406974316,0.1515103429555893
208,2017-04-19,Jim Cramer On Genuine Parts: The Amazon-Resistant Company 'Doesn't Get Enough Credit',0.02976592443883419,0.8752630949020386,0.09497099369764328
209,2017-04-24,"Sell-Side Expectations For Amazon, Twitter And Other Internet Earnings This Week",0.6534440517425537,0.14507803320884705,0.20147782564163208
210,2017-04-28,Mid-Morning Market Update: Markets Mostly Flat; Amazon Beats Q1 Expectations,0.9026052355766296,0.9596951603889465,0.03222329542040825
211,2017-05-09,GrubHub Shares Volatile Over Last Few Mins as Traders Circulating Rumor of Amazon Interest,0.01355577353388071,0.9317787289619446,0.05466552451252937
212,2017-05-31,Amazon Is Scary Even To Netflix's Reed Hastings,0.02852420136332512,0.6746474504470825,0.29682838916778564
213,2017-06-05,Carl Icahn to Acquire Thousands of Auto-repair Shops; Could Partner With Amazon on Supplying Parts to Shops -NY Post,0.685234785079956,0.007472849916666746,0.3072924017906189
214,2017-06-08,"Exclusive: DISH Network And Amazon Could Expand Partnership, Explore Possible Merger",0.771186351776123,0.012990525923669338,0.41013580560684204
215,2017-06-09,"Tech Stocks Leading Stock Market Lower Over Last 30 Mins: Salesforce Down 2.4%, Netflix Down 2.2%, Applied Materials Down 2.1%, Apple Down 1.8%, Google, Amazon, Adobe Down 1.3%,",0.007093706168234348,0.9695101380348206,0.023396063596010208
216,2017-06-15,The Pain For Grocery Stocks May Have Just Begun Thanks To Amazon,0.1448727399110794,0.48163124918937683,0.37349599599838257
217,2017-06-16,The Effects Of Amazon-Whole Foods Deal Will Be Wide Spanning; Grocers Already Taking A Big Hit,0.9357703924179077,0.9700666666030884,0.2514849305152893
218,2017-06-19,Congressman Lists Lawmakers Concerns Surrounding Amazon's Acquisition Of Whole Foods,0.025228388607501984,0.8814399242401123,0.09333167225122452
219,2017-06-20,"Susquehanna On Downgrade Of O'Reilly's and Monroe Muffler, Says That The Potential For Amazon-Related Sales/Margin Pressure Will Limit Valuation Upside For The Group",0.8498270511627197,0.8565288782119751,0.25283223390579224
220,2017-06-21,Sports Retail Shaken Up Amid Word Nike Could Sell Direct On Amazon,0.8404305577278137,0.9691224694252014,0.2017938494682312
221,2017-06-27,Monro Muffler Brake Shares Down 2.18% After Stephens Warns That Amazon Could Focus More On Tires,0.007305653300136328,0.9679535627365112,0.024740824475884438
222,2017-06-28,"Amazon (AMZN) to Create 1,600 Jobs in Michigan Facility",0.8290117383003235,0.01372501626610756,0.15726326406002045
223,2017-06-29,"Alibaba, Amazon Shares Unaffected As Traders Circulating Word Alibaba Is Planning An 'Echo'-Like Device For China",0.05439580976963043,0.9093517661094666,0.036252446472644806
224,2017-06-30,Amazon Looks To Boost Summer Sales With 3rd Annual Prime Day,0.9447529911994934,0.01607094146311283,0.03917615860700607
225,2017-07-02,Amazon Will Be A Disruptive Player In Groceries Over Next 5 Years,0.03752582147717476,0.5194537043571472,0.44302043318748474
226,2017-07-09,"Apple's iTunes Losing Market Share of Video Rental Business to Amazon, Comcast -Wall Street Journal",0.05860462784767151,0.6118435859680176,0.3295517861843109
227,2017-07-10,"Retail Is The Worst Performing Sector Mon., Ahead Of Amazon Prime Day Tues.; SPDR S&P Retail ETF Down 2.1%, Destination XL Group Shares Down 9.8%, Big 5 Down 7.5%, Dicks, Francesca's 6.6%, Express 6.2%, Barnes & Noble 5%, Hibbett, ascena 4.7%, RH 4.4%",0.02430102415382862,0.9695377349853516,0.3262142241001129
228,2017-07-11,"Spruce Point Capital Tweets: $IRBT Roomba cut to lowest price ever, Amazon prime day; blogger recommends the Eufy #bearish #margincompression deals.kinja.com/vacuuming-suck…",0.01738290674984455,0.924096405506134,0.05852063000202179
229,2017-07-17,BlackRock Is The 'Amazon.com Of ETFs' But That Isn't Enough To Boost Earnings,0.9031891822814941,0.010893013328313828,0.08591782301664352
230,2017-07-19,"IBM Has Been Amazon'd, According To Jim Cramer",0.4693107008934021,0.19008195400238037,0.34060731530189514
231,2017-07-20,Home Retailers Are Getting Crushed After Sears Partners With Amazon,0.015227863565087318,0.9370787143707275,0.04769337922334671
232,2017-07-21,Amazon's Making It Tough To Be A Costco Shareholder,0.0240603256970644,0.8592091798782349,0.4119967520236969
233,2017-07-24,"Netflix Wowed Investors With Its Earnings Report, Will Fellow 'FANG' Member Amazon Follow Suit?",0.5720806121826172,0.01114071998745203,0.4167786240577698
234,2017-07-27,"Spruce Point Capital Tweets: Amazon ""robotic vacuum"" search - Best Seller Ecovacs, Eufy + Samsung ahead of $IRBT #competition #negative #deflation @CNBCClosingBell",0.9096216559410095,0.7728984951972961,0.19802670180797577
235,2017-07-28,Mid-Morning Market Update: Markets Open Lower; Amazon Profit Misses Expectations,0.017453765496611595,0.9692204594612122,0.03036865033209324
236,2017-08-01,Amazon Can't Put All Grocery Stores Out Of Business,0.017876453697681427,0.5548092126846313,0.42731428146362305
237,2017-08-03,From Dish Conf. Call: Sling TV CEO Roger Lynch Says 'There Is A Lot Of Touch Points Between Our Businesses With Amazon',0.774368166923523,0.702064037322998,0.2839135527610779
238,2017-08-08,Donald Trump Tweets: E-mails show that the AmazonWashingtonPost and the FailingNewYorkTimes were reluctant to cover the Clinton/Lynch secret meeting in plane.,0.024304602295160294,0.6073264479637146,0.3683689534664154
239,2017-08-10,UK E-Retailer Ups Stakes In US Market Despite Amazon's Prowess,0.8693480491638184,0.970696210861206,0.16905587911605835
240,2017-08-14,"Amazon Announces A Pair Of Cloud Service Wins With Hulu, FICO",0.7713977694511414,0.015827547758817673,0.21277464926242828
241,2017-08-17,"NPD Group Sports Industry Analyst Matt Powell Defending Foot Locker, Tells Benzinga 'Stock market is completely overlooking' Nike Was Already Largest Footwear Brand At Amazon, Says 'I do not expect Amazon to have a material impact' On Foot Locker",0.028790205717086792,0.7936842441558838,0.1775256097316742
242,2017-08-24,"Kroger, Grocers Fall Hard After Amazon-Whole Foods News",0.018989210948348045,0.9716662168502808,0.057491909712553024
243,2017-09-01,Contrarian: Amazon Is One Of The Weakest Retailers There Is,0.007881189696490765,0.9718086123466492,0.02031022682785988
244,2017-09-04,Amazon's Emphasis Of Market Share Over Profits Could Keep Whole Food's Prices Low,0.05281471088528633,0.8664195537567139,0.08076580613851547
245,2017-09-06,Kohl's Shares Spike $0.20 Over Last Min. As Traders Circulate Comment From Baird Suggesting Amazon Could Buy Co.,0.5489214062690735,0.20818015933036804,0.24289844930171967
246,2017-09-12,Starboard Value's Jeff Smith At CNBC's 'Delivering Alpha' Conference Highlights Amazon Is A Large Opportunity For Perrigo,0.7825866937637329,0.0263828057795763,0.3483230769634247
247,2017-09-20,Express Scripts Shares Spike Higher As Axios Reporting Amazon Talking With PBMs,0.8756793737411499,0.9694892764091492,0.09546030312776566
248,2017-09-28,Shares Of Perry Ellis Up 2.11%; Co. Earlier Announced Partnership For Shopping Assistant Powered By Amazon's Alexa,0.9274104237556458,0.012812881730496883,0.05977669730782509
249,2017-10-03,"Amazon's Whole Foods Is Already Stealing Market Share From Walmart, Kroger And Costco",0.02075057290494442,0.8806490302085876,0.09860045462846756
250,2017-10-05,"UPS Shares Fall 3.8%, Fedex Falls 2% Premarket Following Bloomberg Report of Amazon Testing Competing Delivery Service",0.8625829815864563,0.9537460803985596,0.25207754969596863
251,2017-10-06,Analyst Says Buy FedEx Stock Amid Amazon Last-Mile Concern,0.1741008311510086,0.48055243492126465,0.34534674882888794
252,2017-10-09,"Pharmacy/Nutritional Health Stocks Continue Lower Mon. Following Sell Off On Fri. Related To Concern Amazon Could Get Into Pharmacy: Fred's Down 7.7%, Walgreens, Rite Aid Down 3.7%, GNC, Weis Markets Down ~4%",0.007506037596613169,0.9708561897277832,0.02163788676261902
253,2017-10-10,"Founder, Pres Of CT Capital Kenneth Hackel Tweets '#Amazon enjoys little in the way of a competitive advantage over #CVS and #Walgreens; see report from CT Capital'",0.7671688795089722,0.01080394722521305,0.22202718257904053
254,2017-10-12,"Nordstrom, AMC Shares Unaffected As Traders Circulate Speculation From TheNextWeb 'If Amazon buys Nordstrom and AMC it could reach a trillion before Apple'",0.8421149253845215,0.7772974371910095,0.1508818119764328
255,2017-10-18,Resignation Of Amazon Studio's Roy Price Was 'A Blessing In Disguise' For Investors,0.7183873057365417,0.9200825691223145,0.26766955852508545
256,2017-10-24,Monro Shares Spike ~$1.30 Over Last Min Amid Report Co. In Talks With Amazon Related To Partnership On Tire Installation Service,0.9123072624206543,0.060786761343479156,0.026906050741672516
257,2017-10-26,"Pharmacy, Healthcare Prescription Names Move Lower Amid Report From Regional Paper 'Amazon gains wholesale pharmacy licenses in multiple states,' Comments From Trump On Opioid Crisis",0.8503630757331848,0.9461160898208618,0.10318482667207718
258,2017-10-27,Mid-Morning Market Update: Markets Mostly Higher; Amazon Beats Q3 Views,0.940351128578186,0.3622986376285553,0.055186767131090164
259,2017-10-31,"Pfizer CEO On Conf. Call, Regarding Amazon, Says That Any Distribution That Would Cut Costs And Get Wide Availability Of Products To Patients Is Something The Whole Industry Would Be Interested In",0.6949446797370911,0.011631052941083908,0.2934242784976959
260,2017-11-05,Amazon Could Grow Faster Internationally Than It Did In The U.S.,0.9060726165771484,0.007601483725011349,0.08632586151361465
261,2017-11-10,"CVS, Walgreens Shares Volatile Off The Open Following Vague Chatroom Chatter That Amazon Will Not Enter The Space",0.01003317255526781,0.962368369102478,0.027598470449447632
262,2017-11-13,"UPDATE: Amazon Will Use State Pharmacy Licenses To Sell Med Devices, Supplies, Rather Than Prescriptions, For The Time Being, Pharmacy Stocks Reacted Positively; CVS +1.01%, WBA +1.12%, RAD +1.59%",0.9358681440353394,0.022500142455101013,0.041631728410720825
263,2017-11-15,"Intuit, H&R Block Shares Move Lower Over Last Min. Following CNBC Article 'Amazon steps into tax collection with service that could help states collect billions in revenue'",0.020463790744543076,0.9481945633888245,0.031341563910245895
264,2017-11-16,Meredith Corp. Shares Up 8.5% Thurs. Morning; Traders Circulate The Verge Article 'Amazon works with Allrecipes to let you order ingredients for delivery'; BZ NOTE: Meredith Owns Allrecipes,0.9107750654220581,0.9145953059196472,0.06882060319185257
265,2017-11-24,"Retail Expert Ryan Craver Tweets 'Love it. Macy's increases 1% (now up 2.5% pre market) after CEO states on CNBC, ""not going to comment on that"" to question asking if Macy's has spoken to Amazon $M $AMZN'",0.9192491173744202,0.05331047996878624,0.027440305799245834
266,2017-11-27,Cramer: John Malone Made The Stronger Bullish Case For Netflix And Amazon,0.9522707462310791,0.020027564838528633,0.32488128542900085
267,2017-11-28,Stifel Says Speculation Of Amazon Interest In Atlas Air Worldwide Is Unlikely Given It Would Expose Amazon To Pilots Unions That Are Causing Current Strife With Atlas; Also Unlikely Due To The Asset-Intensity And Complexity Of Atlas Business Model,0.024822726845741272,0.6823452115058899,0.2928321063518524
268,2017-11-29,"Nuance Shares Also Seemed To React To Circulation Of Earlier AWS Blog Post Highlighting New 'Amazon Transcribe'; Stock Fell As Much As 3.5% Following Mid-Day Headline From Bloomberg, Has Now Recovered Most Near-Term Losses",0.010150871239602566,0.9716365933418274,0.021959280595183372
269,2017-12-01,Northcoast Out With Note Saying They Are Seeing 'Signs' That Aaron's Progressive Segment Is Working Diligently To Put Together A Go-To-Market Strategy That Would Allow It To Leverage Amazon's Traffic And Mindsahre,0.9320043921470642,0.011770161800086498,0.05622544139623642
270,2017-12-04,"Amazon's Traffic, Mindshare Could Be A 'Huge' Opportunity For Aaron's",0.4967041015625,0.012066531926393509,0.4912293553352356
271,2017-12-05,"Shares of Digital Power Volatile As Traders Pass Link To Vague, Unconfirmed Report Of Rumors Co. Is Going To Ink Deal With Amazon For Cryptocurrency Hardware",0.013572839088737965,0.9349122047424316,0.11713556945323944
272,2017-12-06,"Henry Schein, Patterson Companies Downgraded On Amazon Fears",0.8246247172355652,0.7032471299171448,0.42906028032302856
273,2017-12-07,"Oppenheimer Says Premier Stock Is Under Pressure From The Potential Threat Of Amazon Entering The Space, But Believes Disrupting Health System Purchasing Is Unlikely Given Complicity And Required Clinical Work; Reiterates Outperform and $40 PT",0.038455601781606674,0.9441760778427124,0.017368266358971596
274,2017-12-12,BSQUARE Shares Up 14.44%; Earlier Co. Reported Partnerrship With Amazon and Microsoft For IIOT Software Integrations,0.95372474193573,0.015149199403822422,0.03112606145441532
275,2017-12-19,Can Amazon's Stock Sustain Its Success In 2018?,0.865333616733551,0.008733022958040237,0.12593336403369904
276,2018-01-02,Finisar Shares Up 2.2%; Traders Circulating Comment From Craig-Hallum Suggesting Amazon Placed Large Orders For 100G CWDM4 Datacom Modules Well In Excess Of Volumes Seen Last Quarter,0.9507281184196472,0.03036138042807579,0.4240048825740814
277,2018-01-08,"Garmin Shares Near Session Highs, Down 0.08%; Co. Earlier Highlighted In Press Release New Garmin Speak Plus With Amazon Alexa Brings Alexa To Vehicle, Adds Built-In Dash Cam",0.05463683605194092,0.879072368144989,0.06629069894552231
278,2018-01-09,"Analyst Echoes Predictions Amazon Will Buy Retailer: 'Downtrodden Big Box, Department Store Player'",0.6173604726791382,0.036666035652160645,0.345973402261734
279,2018-01-10,"Anthem, Humana Shares Possibly Also Ticking Slightly Higher Following Dealreporter Speculation Amazon Will Not Get Into The PBM Space",0.6690970063209534,0.28181982040405273,0.04908309504389763
280,2018-01-29,Blackhawk Network Reports Partnership With Casey's General Stores For Enabling Of Retailer To Offer Amazon Cash To Shoppers Who Don't Have A Bank,0.8466810584068298,0.0076813045889139175,0.14563757181167603
281,2018-01-30,"Shares Of Express Scripts And CVS Also Trading Lower On Partnership Of Amazon, Berkshire, And JPMorgan Employee Healthcare Announcement",0.9298253059387207,0.9667725563049316,0.41740360856056213
282,2018-02-01,Recode Publishes 'The head of Boxed's fastest-growing business is leaving amid sale talks with Amazon and Kroger',0.01188439130783081,0.871070921421051,0.11704477667808533
283,2018-02-05,Gannett Says Amazon's Alexa Commercial Was the Highest Rated During the Superbowl,0.7928317785263062,0.39538127183914185,0.19464391469955444
284,2018-02-09,"UPS Shares Down 2.6% Premarket, FedEx Down 1.7% Following Report 'Shipping With Amazon' Will Launch In US In '18",0.7039357423782349,0.9658348560333252,0.2879925072193146
285,2018-02-12,Baird Lowers Price Target On FedEx From $280 To $270 And UPS From $127 To $119 On Overhang Of Recent Wall Street Journal Report On Amazon's 'Shipping With Amazon' Initiative,0.027698436751961708,0.8879485726356506,0.0843530148267746
286,2018-02-13,"Mark Cuban On CNBC Says Twitter Still Has Issue With Trolls, Co. Is Definitely On The Upswing; Says 2 Largest Positions Are Netflix And Amazon",0.9107570648193359,0.5569738745689392,0.29424867033958435
287,2018-02-14,CNBC Tweets 'Amazon has partnered with Bank of America for its lending program: Sources',0.5394617915153503,0.010364236310124397,0.4501740336418152
288,2018-02-21,Luxoft Announces Is 1 Of 6 Cos. Working With Amazon's AWS To Accelerate Blockchain Adoption,0.5996299982070923,0.0077120596542954445,0.392657995223999
289,2018-02-27,GameStop Shares Up ~$0.25 Over Last Min. As Traders Circulate Chatter Of Takeover Interest From Amazon,0.8770248889923096,0.06072089448571205,0.12190742045640945
290,2018-03-09,"TripAdvisor Shares Fall ~$0.10 Following CNBC Article 'Amazon could disrupt online travel industry next, Morgan Stanley says' Highlighting Earlier Morgan Stanley Note; Booking Holdings, Expedia, Travelzoo Shares Unaffected",0.8539005517959595,0.9597859382629395,0.1394774615764618
291,2018-03-20,"Roku CFO: We've Been Successfully Competing With Apple, Amazon For Years",0.9260135889053345,0.8865981698036194,0.06226865574717522
292,2018-03-21,"ChinaCache Shares Down 9% From Session High, Still Up ~10% For Intraday Session Following Trader Circulation Of AWS Marketplace Site Showing Co.'s Static Content Will Be Offered On Amazon",0.009644720703363419,0.9724047183990479,0.017950529232621193
293,2018-03-22,"ChinaCache Shares Continue Higher Thurs., Up 6.2% Following 12.5% Rally On Wed. As Traders Circulated Amazon AWS Marketplace Webpage Which Showed AWS Will Offer Co.'s Static Content",0.9496071338653564,0.02397814206779003,0.02641472779214382
294,2018-04-04,"Drug Supply Disruption: Amazon, Walmart Reportedly Vying For Online Pharmacy PillPack",0.015833724290132523,0.9420318603515625,0.04213440790772438
295,2018-04-06,"UK Tax Officials to Agree to Deal with eBay, Amazon to give Access to Data to Combat VAT Evasion -FT",0.7570167779922485,0.01588267832994461,0.22710055112838745
296,2018-04-16,"Shares of CVS, Walgreens, McKesson, Cardinal Health, Aetna Express Scripts Spiked Higher Following CNBC Now Tweet Regarding Amazon Business Report That Co. Will Shelve Its Plan To Sell, Distribute Pharmaceutical Products",0.8705661296844482,0.6866166591644287,0.2949172854423523
297,2018-04-18,"Piper Reiterates eBay Overweight Rating And $89 Price Target Following News Of Amazon Partnership, Says It's A Very Smart Win-Win Relationship And Believes It Will Be A Revenue Driver For 2nd Half 2018 And 2019",0.8718779683113098,0.007972916588187218,0.1201491430401802
298,2018-04-24,Shares of Evine Live Rise 55% to $1.25 Following TechCrunch Report Monday Indicating Possible Bid from Amazon,0.9262779355049133,0.021697189658880234,0.05202498286962509
299,2018-04-25,"NYSE Spokesperson Offers Insight On Suspension In Amazon, Booking Holdings, Alphabet, Tells Benzinga Suspension Did Not Impact Vast Majority Of Clients, Notes Stocks Impacted Can Continue To Trade On Other Exchanges, Including NYSE American, Arca",0.032261528074741364,0.9220155477523804,0.47861313819885254
300,2018-04-26,UPDATE: Shares Of ADT Moving Lower Following The TechCrunch Article On Amazon Selling Home Security Services,0.8864100575447083,0.9662700891494751,0.10076703131198883
301,2018-04-27,"Netflix, Amazon Shares Unaffected Following Report EU Regulators Have Struck Deal On Forcing Cos. To Pay Levies To Fund European Content",0.07873241603374481,0.8961929678916931,0.025074569508433342
302,2018-05-02,"Square, Paypal Fall As Amazon Pay Works To Poach Market Share",0.010665603913366795,0.9600943922996521,0.029240021482110023
303,2018-05-03,"PetMed Express Shares Down 1.4% Since Session Highs; Traders Recently Circulated Word Amazon Launched Wag, A Line Of Its Own Pet Products",0.014482362195849419,0.9731265902519226,0.0781959742307663
304,2018-05-09,Monro Shares Down 6.8% With Weakness Attributed To News of Sears/Amazon Tire Install Partnership; BZ NOTE: Nothing In Partnership Announcement Suggests Deal Is Exclusive Or Would Prohibit Similar Deals Between Amazon And Tire Service Providers,0.6544275283813477,0.9722227454185486,0.3368506133556366
305,2018-05-14,"Criteo Shares Fall ~$1.60 Over Last Min. Amid Report Amazon Will Challenge Google, Criteo In Wed Ads Tool Space",0.007957451045513153,0.966321587562561,0.025720924139022827
306,2018-05-29,TechCrunch Reports 'FCC Asks Amazon And Ebay To Stop Selling Fake Pay TV Boxes',0.016666272655129433,0.8341694474220276,0.1491643190383911
307,2018-05-30,Jabil Shares Up Slightly After Earlier Announcing Partnership With Amazon To Develop Smart Packaging Solutions,0.950273334980011,0.020823931321501732,0.02890271134674549
308,2018-06-06,Turtle Beach Shares Now Up 4% For Session; Spiked Higher Following Word Of Needham Comment Co. Products Are 'sold out or selling out everywhere'; BZ NOTE: Both Turtle Beach Website And Amazon Showing Availability Of Headsets,0.946803092956543,0.9704921245574951,0.039153262972831726
309,2018-06-07,"Lilly CEO Ricks Positive On JP Morgan, Berkshire, Amazon Health Care Coalition, Says 'If these 3 large cos. can use their scale, technology to create real change and move to value-based payments, it could move [health care] system forward'",0.806276798248291,0.007410879712551832,0.1863122582435608
310,2018-06-08,Morgan Stanley: Alibaba's Opportunity In China 'Vastly Greater' Than Amazon's U.S. Potential,0.9515931010246277,0.01175035908818245,0.03665660321712494
311,2018-06-11,National Beverage Shares Down 3.8%; Traders Recently Circulating Article From Sun. Morning 'Amazon is getting ready to crush LaCroix',0.9055755734443665,0.9703801274299622,0.08459362387657166
312,2018-06-12,"Sears Shares Spike Higher, Indicated Up 15% Premarket Amid Report Amazon Tire Deal With Sears Auto Center Has Expanded To Added 71 Stores",0.9461990594863892,0.025241481140255928,0.028559578582644463
313,2018-06-28,"CVS, Walgreens and Rite Aid Falling After Amazon Announces the Acquisition of an Online Pharmacy",0.833136260509491,0.9539917707443237,0.4063831865787506
314,2018-06-29,Jefferies Downgrades Walgreens On Amazon's Competitive Threat,0.009729421697556973,0.9421585202217102,0.04811205342411995
315,2018-07-12,"Equinix Reports Expanded Collaboration With Amazon Web Services Into Sao Paulo, Miami",0.9334365725517273,0.009977134875953197,0.056586235761642456
316,2018-07-13,Juniper Shares Moving Lower Following The Information Report On Amazon Challenging Networking Switch Space,0.02093842625617981,0.965817928314209,0.1330096274614334
317,2018-07-19,"Late Wednesday, Marketwatch Reported Amazon Denied July 13th Report From The Information That It Will Challenge Cisco With Networking Switch Sales",0.038955431431531906,0.8039736747741699,0.15707097947597504
318,2018-07-23,"Technology Select Sector SPDR ETF Up 0.7% After Hours Following Alphabet Earnings Beat, 5% Move Higher; Amazon Shares Up 0.7%, Facebook Up 0.9%, Netflix Up 0.2%",0.9424377083778381,0.02559969574213028,0.03196253627538681
319,2018-07-25,"Social Stocks Following Facebook Lower After Hours After Its Mixed Q2 Report: Facebook -16.8%, Twitter -5.9%, Snap -3.1%; FANG Stocks Also Lower: Amazon -2.2%, Netflix -2.9%, Alphabet -1%",0.007584848441183567,0.9740676283836365,0.02170809730887413
320,2018-07-26,"Monro, Inc. Teams Up With Amazon To Provide Tire Installation Services",0.810637891292572,0.007963723503053188,0.1813984215259552
321,2018-08-09,"Michael's Shares Spike ~2% Higher Following Credit Suisse Comments On Potentially Expanded Partnership With Co.'s Darice Wholesale Unit, Amazon; BZ NOTE: Michael's Last 10-Q Showed 'Darice does not meet materiality criteria...'",0.9014909863471985,0.07114873081445694,0.02736028842628002
322,2018-08-13,"India Reportedly Seeking New Rules For American Tech Companies Operating In The Country, To Shelter Homegrown Startups; Potential Negative For Amazon, Alphabet, Facebook, and Apple",0.01724189706146717,0.9517622590065002,0.030995795503258705
323,2018-08-14,"13F From Soros Fund Shows Reduced Stake In Activision Blizzard, Reduced Stake In Amazon From 44.2K to 29.9K Shares, Raised Stake In Aetna, New 2M Share Stake In AT&T",0.559929370880127,0.4515562355518341,0.29194706678390503
324,2018-08-28,Lands' End shares are up 9.7%; Move is being attributed to the company's connection to Sears and may be trading up in sympathy after Sears announced Amazon partnership.,0.9555712938308716,0.02007356286048889,0.02435515820980072
325,2018-08-29,"Morgan Stanley Lifts Amazon's Price Target To $2,500, Bullish On Waymo's Prospects For Alphabet",0.8848003149032593,0.05939290672540665,0.12999579310417175
326,2018-09-17,Accenture and Merck Collaborate with Amazon Web Services to Launch a Research Platform to Drive Innovation in Drug Discovery and Scientific Research,0.7696607708930969,0.007328768260776997,0.22301052510738373
327,2018-09-19,"Kroger, Costco Shares Moved Lower Following Report Amazon Planning For Up To 3K Cashierless Stores By 2021",0.022280775010585785,0.9548842906951904,0.022834962233901024
328,2018-09-20,ADT shares are trading up 7% after Amazon announced users can sync Alexa devices with ADT to send security alerts to dispatchers.,0.9513741135597229,0.020253367722034454,0.028372542932629585
329,2018-09-24,Google Home Is Gaining Ground On Amazon Echo,0.819549024105072,0.01129000075161457,0.16916103661060333
330,2018-09-25,Salesforce And Amazon Web services Expand Global Strategic Alliance To Accelerate Enterprises' Digital Transformations,0.9103585481643677,0.009152729995548725,0.08048868924379349
